PostContent,Date,NumberOfComment,Like,Heart,Care,Haha,Wow,Sad,Angry,ContentofComment
Cho e hỏi ảnh chụp học bạ như này có đạt yêu cầu chưa ạ .,8 Tháng 5,2,0,0,0,0,0,0,0,"['Cho e hỏi ảnh chụp học bạ như này có đạt yêu cầu chưa ạ .', 'Lớp 10 11 ok. Lớp 12 iem xin bảng điểm của trường cấp để có đủ chữ ký hiệu trưởng gvcn gvbm nha']"
"Mọi người oiiiii, làm như nào để sửa nguyện vong sau khi đã xác nhận ạ TvT",7 Tháng 5,5,0,0,0,0,0,0,0,"['Mọi người oiiiii, làm như nào để sửa nguyện vong sau khi đã xác nhận ạ TvT', 'không đc sửa nv sau khi xác nhận đangki em nhé']"
Em check kĩ thì không sai gì cả mà vô vẫn cứ là đang kiểm tra hồ sơ và chuyển kiểm dò thì hồ sơ của em đc kiểm tra ổn chưa hay hợp lệ chưa ạ.  Còn email thì ngoài email hoàn tất đăng ký tới giờ thì cũng ko nhận email nào báo lỗi hay ktr xong cả. Chứ cứ có mỗi dòng đang kiểm tra này em hơi lo ko bt hồ sơ đc chấp nhận chưa hay ktr đủ điều kiện chưa.,8 Tháng 5,8,0,0,0,0,0,0,0,"['Em check kĩ thì không sai gì cả mà vô vẫn cứ là đang kiểm tra hồ sơ và chuyển kiểm dò thì hồ sơ của em đc kiểm tra ổn chưa hay hợp lệ chưa ạ.  Còn email thì ngoài email hoàn tất đăng ký tới giờ thì cũng ko nhận email nào báo lỗi hay ktr xong cả. Chứ cứ có mỗi dòng đang kiểm tra này em hơi lo ko bt hồ sơ đc chấp nhận chưa hay ktr đủ điều kiện chưa.', 'Em cứ từ từ, nếu có lỗi về minh chứng thì sẽ có mail báo về để em sửa nha', 'coi trạng thái hồ sơ mình ở đâu v ạ']"
Cho em hỏi em thiếu cái j vậy ạ,6 Tháng 5,12,0,0,0,0,0,0,0,"['Cho em hỏi em thiếu cái j vậy ạ', 'Theo như mail thì em bị thiếu chữ kí và dấu của công chứng viên, có thể là do em chụp hình chưa rõ hoặc dấu công chứng bị mờ quá. Chị nghĩ em up lại hc bạ bảng gốc lun ha']"
cho e hỏi là phương xét tuyển điểm học bạ là phương thức mà trong link đăng kí kh có vậy ạ,8 Tháng 5,1,0,0,0,0,0,0,0,"['cho e hỏi là phương xét tuyển điểm học bạ là phương thức mà trong link đăng kí kh có vậy ạ', 'https://ts.udn.vn/hba/reghdan.aspx?iddot=147&madot=556688\nLink đăng kí học bạ đây em nha']"
Cho em hỏi mục 3 4 5 vs 6 7 8 là chụp cùng 1 cái học bạ hay có gì khác không ạ,7 Tháng 5,2,0,0,0,0,0,0,0,"['Cho em hỏi mục 3 4 5 vs 6 7 8 là chụp cùng 1 cái học bạ hay có gì khác không ạ', '3-4-5 là trang điểm, 6-7-8 là trang điểm + trang học lực']"
"Anh chị ơi, cho em hỏi với ạ
Mục này mình cần chuẩn bị giấy tờ gì ạ",7 Tháng 5,2,0,0,0,0,0,0,0,"['Anh chị ơi, cho em hỏi với ạ\nMục này mình cần chuẩn bị giấy tờ gì ạ', 'em xem ở link nha: http://due.udn.vn/vi-vn/tuvantuyensinh2024/gt/cid/5418']"
Anh chị ơi. Đến giờ vẫn chưa được kiểm tra thì phải làm sao ạ?  ,7 Tháng 5,2,0,0,0,0,0,0,0,"['Anh chị ơi. Đến giờ vẫn chưa được kiểm tra thì phải làm sao ạ?  ', 'e cứ chờ thêm nha. Nhớ lâu lâu check mail hoặc trang đăng kí cũ để xem có thông báo gì ko.']"
"Cho em hỏi là học bạ lớp 12 kh có đủ chữ kí giáo viên thì có hợp lệ kh ạ 
Nhóm 5 pt 2 ạ",5 Tháng 5,10,0,0,0,0,0,0,0,"['Cho em hỏi là học bạ lớp 12 kh có đủ chữ kí giáo viên thì có hợp lệ kh ạ \nNhóm 5 pt 2 ạ', 'Học bạ phải có chữ ký GVCN mới hợp lệ nha e']"
cho em  hỏi nếu đậu học bạ thì trường có yêu cầu thi đại học trên bao nhiêu điểm mới được nhập học k ạ ? và nếu có thì năm trước là bao nhiêu điểm ạ ?,6 Tháng 5,3,0,0,0,0,0,0,0,"['cho em  hỏi nếu đậu học bạ thì trường có yêu cầu thi đại học trên bao nhiêu điểm mới được nhập học k ạ ? và nếu có thì năm trước là bao nhiêu điểm ạ ?', 'k em nha']"
"Dạ mn ơi cho e hỏi với ạ , các phương thức tuyển sinh có độc lập với nhau ko ạ
Vd như e đki pt2 nhóm 5 : KDQT; TMĐT
Pt3 nhóm 6 : khoa học dữ liệu; mar
E đều đậu cả, vậy lúc mà dki nguyện vọng e được chọn 1 trog 4 ngành trên đặt NV1 đúg ko ạ",5 Tháng 5,11,0,0,0,0,0,0,0,"['Dạ mn ơi cho e hỏi với ạ , các phương thức tuyển sinh có độc lập với nhau ko ạ\nVd như e đki pt2 nhóm 5 : KDQT; TMĐT\nPt3 nhóm 6 : khoa học dữ liệu; mar\nE đều đậu cả, vậy lúc mà dki nguyện vọng e được chọn 1 trog 4 ngành trên đặt NV1 đúg ko ạ', 'điểm học bạ của cậu bao nhiêu v', 'Ở mỗi pt nếu e đậu thì là đậu ngành NV1, khi đậu Nv1 thì hệ thống sẽ ko tính xuống các Nv bên dưới của e nữa\nNếu em đồng thời đậu ở cả 2 phương thức 2 ngành khác nhau thì e được chọn ngành pt mà e muốn để đk nguyện vọng']"
Mn ơi cho hỏi ...bé cô đăng kí xét tuyển từ ngày 17 tháng 4 ..nhưng k biết có đc kiểm duyệt hay chưa ..vậy cho cô hỏi làm thế nào để biết là đc kiểm duyệt hay chưa các cháu,4 Tháng 5,4,0,0,0,0,0,0,0,"['Mn ơi cho hỏi ...bé cô đăng kí xét tuyển từ ngày 17 tháng 4 ..nhưng k biết có đc kiểm duyệt hay chưa ..vậy cho cô hỏi làm thế nào để biết là đc kiểm duyệt hay chưa các cháu', 'Dạ bảo bạn vào lại trang đangki cũ để xem tiến trình hồ sơ ạ']"
"Dạ mấy anh chị cho em hỏi em có đki ngày 19/4,xét dò 22/4 mà em đợi tới giờ không có yêu cầu gửi về mail.",2 Tháng 5,2,0,0,0,0,0,0,0,"['Dạ mấy anh chị cho em hỏi em có đki ngày 19/4,xét dò 22/4 mà em đợi tới giờ không có yêu cầu gửi về mail.', 'E cứ chờ cán bộ họ kiểm dò e nhé. Nhớ lâu lâu check mail và trang đk cũ', 'ê tui cx z TvT lâu ghe']"
Học bạ v đúng tiêu chuẩn ch ạ,4 Tháng 5,4,0,0,0,0,0,0,0,"['Học bạ v đúng tiêu chuẩn ch ạ', 'Cao v ông ông xét ngành nào v', 'E có xét học bạ có tổ hợp môn Tiếng Anh k?']"
"Anh, chị ơi cho  e hỏi e đky pt2 nhóm 5 và pt3. Trong quá trình đăng kí pt3 tới bước nộp lệ phí  thì e phát hiện mình điền sai  thông tin nên quyết định không nộp lệ phí nữa. Cho e hỏi là như thế có ảnh hưởng gì tới việc xét hk bạ pt2 nhóm 5 không ạ ?",3 Tháng 5,4,0,0,0,0,0,0,0,"['Anh, chị ơi cho  e hỏi e đky pt2 nhóm 5 và pt3. Trong quá trình đăng kí pt3 tới bước nộp lệ phí  thì e phát hiện mình điền sai  thông tin nên quyết định không nộp lệ phí nữa. Cho e hỏi là như thế có ảnh hưởng gì tới việc xét hk bạ pt2 nhóm 5 không ạ ?', 'Pt2 với pt3 độc lập nên ko ảnh hưởng e nhé']"
"em bị sai sót thông tin như trên 
vậy em có thể thay đổi học bạ bằng chứng nhận kết quả học tập dc k ạ",5 Tháng 5,1,0,0,0,0,0,0,0,"['em bị sai sót thông tin như trên \nvậy em có thể thay đổi học bạ bằng chứng nhận kết quả học tập dc k ạ', 'Kết quả học tập đó là học bạ đó em, em chụp rồi bổ sung cho trường nha']"
"chào mn ạ
cho e hỏi trường đã bắt đầu xét và gửi thông báo sai thông tin ch ạ ? nếu chưa thì khi nào v ạ",4 Tháng 5,1,0,0,0,0,0,0,0,"['chào mn ạ\ncho e hỏi trường đã bắt đầu xét và gửi thông báo sai thông tin ch ạ ? nếu chưa thì khi nào v ạ', 'Trường vẫn đang kiểm dò hồ sơ của thí sinh\nEm theo dõi tình trạng hồ sơ và check mail thường xuyên nha']"
Anh/chị ơi cho em hỏi với ạ với học bạ của em thì công chứng rồi nhưng mà ở lớp 10 chỉ dính 1 ít dấu đỏ còn lại là dấu mọc chính ở  lớp 11 giờ trươnvgf báo hong hợp lệ em phải làm sao ạ,29 Tháng 4,9,0,0,0,0,0,0,0,"['Anh/chị ơi cho em hỏi với ạ với học bạ của em thì công chứng rồi nhưng mà ở lớp 10 chỉ dính 1 ít dấu đỏ còn lại là dấu mọc chính ở  lớp 11 giờ trươnvgf báo hong hợp lệ em phải làm sao ạ', 'Em công chứng lại cho dấu đỏ rõ hơn nha']"
Cho em hỏi có bắt buộc học bạ không ạ? Em có giấy xác nhận của trường phát có điểm cả 5 kì và có đóng dấu thì có dùng được không ạ?,18 Tháng 4,11,0,0,0,0,0,0,0,"['Cho em hỏi có bắt buộc học bạ không ạ? Em có giấy xác nhận của trường phát có điểm cả 5 kì và có đóng dấu thì có dùng được không ạ?', 'Giấy xác nhận vẫn được em nha', 'đc em nha']"
cho em hỏi là em đang có  6.5 ielts và giải ba môn toán cấp thành phố thì em nên dùng phương thức nào để xét tuyển ạ ? Em có thể xét tuyển cùng lúc 2 phương thức được không ạ.,4 Tháng 5,2,0,0,0,0,0,0,0,"['cho em hỏi là em đang có  6.5 ielts và giải ba môn toán cấp thành phố thì em nên dùng phương thức nào để xét tuyển ạ ? Em có thể xét tuyển cùng lúc 2 phương thức được không ạ.', '- Em nên xét nhóm 3 nha ( xét nhóm ưu tiên theo thứ tự từ 2-5)\n- Có thể xét đồng thời 2 phương thức đó e', 'em có thể xét pt2 nhóm 3 (Giai nhất, nhì, ba cấp tỉnh hoặc thành phố trực thuộc trung ương) , nhóm 4 ( xét ielts >= 5.5 ) nha.( có thể xét cả 2 nhóm )']"
Em sử dụng ảnh này để nộp phần Minh chứng kết quả HSG hk1 lớp 12 được ko ạ. Do em thấy trường yêu cầu chữ ký của GVCN mà bây giờ trường em chưa làm học bạ xong.,4 Tháng 5,2,0,0,0,0,0,0,0,"['Em sử dụng ảnh này để nộp phần Minh chứng kết quả HSG hk1 lớp 12 được ko ạ. Do em thấy trường yêu cầu chữ ký của GVCN mà bây giờ trường em chưa làm học bạ xong.', 'đc em nha', 'Đc nha e']"
"Dạ cho em hỏi là phương thức 3 mình chỉ nộp 3 ảnh như này thôi đúng không ạ :? Em nộp như vậy nhma mail báo về như ảnh dưới ạ, vậy thì em phải sửa như nào mới đúng ạ :(((",4 Tháng 5,4,0,0,0,0,0,0,0,"['Dạ cho em hỏi là phương thức 3 mình chỉ nộp 3 ảnh như này thôi đúng không ạ :? Em nộp như vậy nhma mail báo về như ảnh dưới ạ, vậy thì em phải sửa như nào mới đúng ạ :(((', 'Theo a thấy là học bạ em ok rồi mà hè. Hay e liên hệ thầy/cô kiểm dò trong mail gửi e thử, có sđt đó', 'e nộp từ bh mà có kq ấy em']"
Mn cho em hỏi cách tính điểm nhóm 4 như thế nào với ạ. Kiểu chỉ cần quy đổi điểm rồi so với bảng điểm chuẩn là được hay phải cộng điểm học bạ các thứ vào ạ? Tại em thấy nếu 5.5 so với bảng điểm chuẩn 2023 thì đậu hết các ngành luôn rồi ý ạ,3 Tháng 5,6,0,0,0,0,0,0,0,"['Mn cho em hỏi cách tính điểm nhóm 4 như thế nào với ạ. Kiểu chỉ cần quy đổi điểm rồi so với bảng điểm chuẩn là được hay phải cộng điểm học bạ các thứ vào ạ? Tại em thấy nếu 5.5 so với bảng điểm chuẩn 2023 thì đậu hết các ngành luôn rồi ý ạ', '- Chỉ quy đổi điểm IELTS, còn điểm 2 môn đó là điều kiện đi kèm ko cộng vào điểm quy đổi\n- Điểm chuẩn có sự thay đổi qua các năm nha e', 'Với 5.5 có khả năng đậu ngành kiểm toán k ạ']"
"Mng ơi, cho em hỏi là em đkí hồ sơ vào ngày 22/4 nhưng hồ sơ của em htai vẫn chưa đc kiểm dò thì có sao không ạ =((((",4 Tháng 5,1,0,0,0,0,0,0,0,"['Mng ơi, cho em hỏi là em đkí hồ sơ vào ngày 22/4 nhưng hồ sơ của em htai vẫn chưa đc kiểm dò thì có sao không ạ =((((', 'Ko sao e. Lâu lâu vào ktra tình trạng hs ở trang đk cũ vs ktra mail nha e']"
điểm quy đổi của em 247 điểm thì có cơ hội đậu qtkd hay kiểm toán không ạ,4 Tháng 5,10,0,0,0,0,0,0,0,"['điểm quy đổi của em 247 điểm thì có cơ hội đậu qtkd hay kiểm toán không ạ', 'bạn quy đổi như thế nào mà ra 247 điểm á', 'Chào em. Em có thể tham khảo điểm năm 2023 tại đây nhé: http://due.udn.vn/vi-vn/tuvantuyensinh2023/gt/cid/5201\nĐiểm mỗi năm mỗi khác, em cứ mạnh dạn xét tuyển nhen']"
"Có chị bên zalo nhắn cho mình vậy ,có nên gửi ko mọi người ,mình check gmail thì không có yêu cầu cung cấp thêm hồ sơ gì cả",3 Tháng 5,1,0,0,0,0,0,0,0,"['Có chị bên zalo nhắn cho mình vậy ,có nên gửi ko mọi người ,mình check gmail thì không có yêu cầu cung cấp thêm hồ sơ gì cả', 'đợt c này cũng ntin tớ á, c vào lại web là nó hiện sửa nha, bên t mail cũng k có tbao']"
cho e hỏi là phải đi đóng dấu màu đỏ hay sao v ạ,3 Tháng 5,1,0,0,0,0,0,0,0,"['cho e hỏi là phải đi đóng dấu màu đỏ hay sao v ạ', 'em up lại hc bạ bảng gốc cũng đc nha, k cần phải công chứng lại đâu']"
mn ơi cho em hỏi ngày cấp bằng IELTS là ngày ở phía trên hay phía dưới bằng ạ,3 Tháng 5,1,0,0,0,0,0,0,0,"['mn ơi cho em hỏi ngày cấp bằng IELTS là ngày ở phía trên hay phía dưới bằng ạ', 'Ngày cấp ở phía dưới nha']"
"Anh chị ơi cho em hỏi, tại sao minh chứng này k hợp lệ vậy ạ",3 Tháng 5,3,0,0,0,0,0,0,0,"['Anh chị ơi cho em hỏi, tại sao minh chứng này k hợp lệ vậy ạ', 'e thiếu trang học lực rồi e nha. E chụp cả trang điểm + trang học lực để bổ sung nha']"
Anh chị cho em hỏi xét học bạ em chọn quản trị kinh doanh sau vào trường mới chọn chuyên ngành như logistics hay kinh doanh số ạ. Và mục 6 trong hồ sơ thì nên xin giấy xác nhận ở đâu ạ. Em cảm ơn ạ,22 Tháng 4,3,0,0,0,0,0,0,0,"['Anh chị cho em hỏi xét học bạ em chọn quản trị kinh doanh sau vào trường mới chọn chuyên ngành như logistics hay kinh doanh số ạ. Và mục 6 trong hồ sơ thì nên xin giấy xác nhận ở đâu ạ. Em cảm ơn ạ', 'Em cứ chọn ngành trc nha, sau khi đậu ngành em sẽ đc chọn chuyên ngành', 'http://due.udn.vn/vi-vn/tuvantuyensinh2024/gt/cid/5418']"
"em nhận được mail yêu cầu sửa thông tin nhưng khi bấm vào “link thay đổi” thì lại không biết sửa ở đâu ạ, anh chị giúp e với",2 Tháng 5,20,0,0,0,0,0,0,0,"['em nhận được mail yêu cầu sửa thông tin nhưng khi bấm vào “link thay đổi” thì lại không biết sửa ở đâu ạ, anh chị giúp e với', 'hôm bữa tui nhấn sửa ở đâu chỗ này nè']"
Mọi người cho e hỏi nơi mục số 5 nơi thường trú là mình ghi chỗ ở hiện tại hay trong cccd ạ,2 Tháng 5,6,0,0,0,0,0,0,0,"['Mọi người cho e hỏi nơi mục số 5 nơi thường trú là mình ghi chỗ ở hiện tại hay trong cccd ạ', 'Cccd e']"
Dạ cho em hỏi ạ. Khi nào mình bắt đầu đăng ký trên hệ thống của bộ giáo dục bằng phương thức xét tuyển học bạ vậy ạ. Vì em thấy hôm nay bắt đầu đăng ký thi đại học rồi ạ,2 Tháng 5,3,0,0,0,0,0,0,0,"['Dạ cho em hỏi ạ. Khi nào mình bắt đầu đăng ký trên hệ thống của bộ giáo dục bằng phương thức xét tuyển học bạ vậy ạ. Vì em thấy hôm nay bắt đầu đăng ký thi đại học rồi ạ', 'Thường thì khoảng tháng 7 mới bắt đầu đăng ký nguyện vọng trên cổng Bộ đó e']"
"Anh chị ơi, cho em hỏi là giấy xác nhận điểm của trường em chỉ có dấu mộc đỏ ở góc trái như trên hình là được chưa ạ ?",2 Tháng 5,7,0,0,0,0,0,0,0,"['Anh chị ơi, cho em hỏi là giấy xác nhận điểm của trường em chỉ có dấu mộc đỏ ở góc trái như trên hình là được chưa ạ ?', 'thiếu chữ kí đóng dấu hiệu trưởng e nha!']"
Mọi người cho em hỏi em đã chụp như thế này tại sao lại không hợp lệ ạ,2 Tháng 5,6,0,0,0,0,0,0,0,"['Mọi người cho em hỏi em đã chụp như thế này tại sao lại không hợp lệ ạ', 'Em phải ghi rõ chỗ môn ngoại ngữ là tiếng anh nha']"
"cho em hỏi là các phương thức xét tuyển bằng IELTS ( chính quy qte, và chính quy pthuc 2 nhóm4) thì mỗi phương thức là gồm bao nhiêu chỉ tiêu ạ",2 Tháng 5,2,0,0,0,0,0,0,0,"['cho em hỏi là các phương thức xét tuyển bằng IELTS ( chính quy qte, và chính quy pthuc 2 nhóm4) thì mỗi phương thức là gồm bao nhiêu chỉ tiêu ạ', 'E xem chỉ tiêu cụ thể của từng pt ở đây nha: http://due.udn.vn/vi-vn/tuvantuyensinh2024/gt/cid/5420']"
